section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,70.5,66.3,75.4
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,65.1,60.2,60.1
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,63.6,60.1,59.6
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,62.6,59.5,59.7
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.9,59.6,59.9
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.6,59.7,59.6
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,61.3,59.8,59.3
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,61.1,61.2,60.1
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,61.3,59.6,59.9
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.8,57.5,59.9
LYDIT4-1-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,60.6,44.6,50.5
