section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-1000strokes_E1_RE_SEC-07_local,1,1.0,2.0,78.8,68.8,73.2
FLT4-14-1000strokes_E1_RE_SEC-07_local,2,2.0,2.0,67.8,57.5,57.4
FLT4-14-1000strokes_E1_RE_SEC-07_local,3,3.0,2.0,64.2,57.7,57.6
FLT4-14-1000strokes_E1_RE_SEC-07_local,4,4.0,2.0,62.6,57.2,57.3
FLT4-14-1000strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.4,56.9,57.1
FLT4-14-1000strokes_E1_RE_SEC-07_local,6,6.0,2.0,60.6,57.3,56.8
FLT4-14-1000strokes_E1_RE_SEC-07_local,7,7.0,2.0,60.2,57.5,57.8
FLT4-14-1000strokes_E1_RE_SEC-07_local,8,8.0,2.0,59.9,57.6,57.1
FLT4-14-1000strokes_E1_RE_SEC-07_local,9,9.0,2.0,59.6,57.0,57.5
FLT4-14-1000strokes_E1_RE_SEC-07_local,10,10.0,2.0,59.3,57.0,57.2
FLT4-14-1000strokes_E1_RE_SEC-07_local,11,11.0,2.0,59.1,56.7,56.5
