section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-1000strokes_E1_RE_SEC-04_local,1,1.0,2.0,72.6,66.7,72.5
FLT4-14-1000strokes_E1_RE_SEC-04_local,2,2.0,2.0,65.4,57.8,58.3
FLT4-14-1000strokes_E1_RE_SEC-04_local,3,3.0,2.0,62.4,57.8,58.0
FLT4-14-1000strokes_E1_RE_SEC-04_local,4,4.0,2.0,61.5,57.9,57.4
FLT4-14-1000strokes_E1_RE_SEC-04_local,5,5.0,2.0,60.6,57.6,58.1
FLT4-14-1000strokes_E1_RE_SEC-04_local,6,6.0,2.0,60.2,60.3,58.8
FLT4-14-1000strokes_E1_RE_SEC-04_local,7,7.0,2.0,60.5,55.9,56.2
FLT4-14-1000strokes_E1_RE_SEC-04_local,8,8.0,2.0,59.1,52.9,54.4
FLT4-14-1000strokes_E1_RE_SEC-04_local,9,9.0,2.0,58.8,57.1,57.6
FLT4-14-1000strokes_E1_RE_SEC-04_local,10,10.0,2.0,58.7,58.1,57.7
FLT4-14-1000strokes_E1_RE_SEC-04_local,11,11.0,2.0,58.7,57.8,57.4
