section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-50strokes_E1_RE_SEC-04_local,1,1.0,2.0,67.8,64.9,77.3
LYDIT4-6-50strokes_E1_RE_SEC-04_local,2,2.0,2.0,63.9,60.5,60.3
LYDIT4-6-50strokes_E1_RE_SEC-04_local,3,3.0,2.0,62.8,59.8,60.4
LYDIT4-6-50strokes_E1_RE_SEC-04_local,4,4.0,2.0,61.9,59.9,59.7
LYDIT4-6-50strokes_E1_RE_SEC-04_local,5,5.0,2.0,61.6,60.0,59.9
LYDIT4-6-50strokes_E1_RE_SEC-04_local,6,6.0,2.0,61.2,59.7,59.6
LYDIT4-6-50strokes_E1_RE_SEC-04_local,7,7.0,2.0,61.1,59.8,59.8
LYDIT4-6-50strokes_E1_RE_SEC-04_local,8,8.0,2.0,60.9,59.6,59.6
LYDIT4-6-50strokes_E1_RE_SEC-04_local,9,9.0,2.0,60.7,60.0,59.5
LYDIT4-6-50strokes_E1_RE_SEC-04_local,10,10.0,2.0,60.7,66.6,62.2
LYDIT4-6-50strokes_E1_RE_SEC-04_local,11,11.0,2.0,61.8,53.2,64.4
