section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-50strokes_E1_RE_SEC-03_local,1,1.0,2.0,65.7,62.8,70.0
LYDIT4-6-50strokes_E1_RE_SEC-03_local,2,2.0,2.0,62.7,60.1,60.2
LYDIT4-6-50strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.0,60.3,60.1
LYDIT4-6-50strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.5,59.9,60.1
LYDIT4-6-50strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.1,59.9,60.2
LYDIT4-6-50strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.0,59.9,59.8
LYDIT4-6-50strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.8,59.8,59.4
LYDIT4-6-50strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.7,60.0,59.8
LYDIT4-6-50strokes_E1_RE_SEC-03_local,9,9.0,2.0,60.6,60.3,60.4
LYDIT4-6-50strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.6,67.6,64.9
LYDIT4-6-50strokes_E1_RE_SEC-03_local,11,11.0,2.0,61.8,53.5,66.8
