section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-50strokes_E1_RE_SEC-09_local,1,1.0,2.0,46.5,41.6,46.9
LYDIT1-4-50strokes_E1_RE_SEC-09_local,2,2.0,2.0,41.1,37.6,37.8
LYDIT1-4-50strokes_E1_RE_SEC-09_local,3,3.0,2.0,40.5,38.5,38.9
LYDIT1-4-50strokes_E1_RE_SEC-09_local,4,4.0,2.0,39.8,37.2,36.8
LYDIT1-4-50strokes_E1_RE_SEC-09_local,5,5.0,2.0,39.1,35.4,35.3
LYDIT1-4-50strokes_E1_RE_SEC-09_local,6,6.0,2.0,38.3,35.2,35.0
LYDIT1-4-50strokes_E1_RE_SEC-09_local,7,7.0,2.0,38.0,35.9,35.9
LYDIT1-4-50strokes_E1_RE_SEC-09_local,8,8.0,2.0,37.7,35.4,35.8
LYDIT1-4-50strokes_E1_RE_SEC-09_local,9,9.0,2.0,37.4,34.4,34.1
LYDIT1-4-50strokes_E1_RE_SEC-09_local,10,10.0,2.0,37.1,34.7,34.5
LYDIT1-4-50strokes_E1_RE_SEC-09_local,11,11.0,2.0,36.9,39.0,40.1
