section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-50strokes_E1_RE_SEC-07_local,1,1.0,2.0,53.4,46.6,59.8
LYDIT1-4-50strokes_E1_RE_SEC-07_local,2,2.0,2.0,45.4,38.2,38.4
LYDIT1-4-50strokes_E1_RE_SEC-07_local,3,3.0,2.0,42.9,37.6,37.7
LYDIT1-4-50strokes_E1_RE_SEC-07_local,4,4.0,2.0,41.4,36.7,36.6
LYDIT1-4-50strokes_E1_RE_SEC-07_local,5,5.0,2.0,40.3,35.8,35.8
LYDIT1-4-50strokes_E1_RE_SEC-07_local,6,6.0,2.0,39.5,35.3,35.6
LYDIT1-4-50strokes_E1_RE_SEC-07_local,7,7.0,2.0,38.9,35.6,35.2
LYDIT1-4-50strokes_E1_RE_SEC-07_local,8,8.0,2.0,38.5,35.1,35.2
LYDIT1-4-50strokes_E1_RE_SEC-07_local,9,9.0,2.0,38.0,34.6,34.5
LYDIT1-4-50strokes_E1_RE_SEC-07_local,10,10.0,2.0,37.7,37.7,37.3
LYDIT1-4-50strokes_E1_RE_SEC-07_local,11,11.0,2.0,38.0,40.7,41.4
