section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,1,1.0,2.0,99.1,67.8,69.5
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,2,2.0,2.0,67.1,36.8,37.2
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,3,3.0,2.0,55.4,36.0,35.9
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,4,4.0,2.0,50.5,36.3,36.3
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,5,5.0,2.0,47.3,35.9,35.9
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,6,6.0,2.0,45.4,36.8,36.9
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,7,7.0,2.0,44.2,37.5,37.3
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,8,8.0,2.0,43.3,41.3,39.5
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,9,9.0,2.0,43.5,48.7,53.1
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,10,10.0,2.0,44.4,37.7,36.5
LYDIT1-3-1000strokes_E1_RE_SEC-06_local,11,11.0,2.0,42.5,21.5,19.0
