section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-2000strokes_E1_RE_SEC-09_local,1,1.0,2.0,110.1,92.2,91.8
FLT4-15-2000strokes_E1_RE_SEC-09_local,2,2.0,2.0,91.1,67.0,65.1
FLT4-15-2000strokes_E1_RE_SEC-09_local,3,3.0,2.0,81.1,59.6,59.8
FLT4-15-2000strokes_E1_RE_SEC-09_local,4,4.0,2.0,74.9,57.8,57.6
FLT4-15-2000strokes_E1_RE_SEC-09_local,5,5.0,2.0,71.5,57.7,57.8
FLT4-15-2000strokes_E1_RE_SEC-09_local,6,6.0,2.0,69.1,57.5,57.5
FLT4-15-2000strokes_E1_RE_SEC-09_local,7,7.0,2.0,67.3,57.6,57.6
FLT4-15-2000strokes_E1_RE_SEC-09_local,8,8.0,2.0,66.1,57.5,57.5
FLT4-15-2000strokes_E1_RE_SEC-09_local,9,9.0,2.0,65.1,57.1,57.2
FLT4-15-2000strokes_E1_RE_SEC-09_local,10,10.0,2.0,64.3,57.3,57.4
FLT4-15-2000strokes_E1_RE_SEC-09_local,11,11.0,2.0,63.6,48.1,53.1
