section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,101.9,82.5,85.7
FLT4-15-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,81.7,60.5,59.5
FLT4-15-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,73.9,59.1,59.2
FLT4-15-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,70.2,59.1,59.0
FLT4-15-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,67.8,59.0,59.1
FLT4-15-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,66.4,58.8,58.6
FLT4-15-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,65.2,58.4,58.4
FLT4-15-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,64.3,59.1,59.7
FLT4-15-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,63.8,59.7,58.6
FLT4-15-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,63.4,58.3,57.9
FLT4-15-2000strokes_E1_RE_SEC-08_local,11,11.0,2.0,62.8,36.3,40.9
