section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,174.0,174.4,171.2
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,174.6,151.3,152.0
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,160.3,164.5,175.1
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,172.7,52.4,54.6
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,140.7,35.4,35.0
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,118.6,36.5,37.0
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,103.3,39.0,38.5
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,93.0,41.7,42.0
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,85.6,39.5,42.4
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,79.3,30.3,149.7
LYDIT1-4-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,73.1,20.6,21.5
