section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,61.5,53.1,64.9
LYDIT5-4-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,52.8,45.2,45.6
LYDIT5-4-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,50.3,44.9,45.0
LYDIT5-4-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,48.8,44.9,45.1
LYDIT5-4-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,48.2,45.3,45.6
LYDIT5-4-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,47.6,45.1,45.0
LYDIT5-4-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,47.3,45.5,45.1
LYDIT5-4-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,47.1,45.1,44.8
LYDIT5-4-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,46.8,44.9,45.1
LYDIT5-4-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,46.6,44.9,44.9
LYDIT5-4-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,46.4,45.2,45.3
