section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,1,1.0,2.0,102.1,67.2,61.6
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,2,2.0,2.0,66.3,35.9,36.1
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,3,3.0,2.0,55.3,35.3,35.7
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,4,4.0,2.0,49.9,33.8,34.0
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,5,5.0,2.0,46.2,33.6,33.2
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,6,6.0,2.0,44.2,34.5,34.8
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,7,7.0,2.0,42.7,34.3,34.2
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,8,8.0,2.0,41.6,34.7,34.4
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,9,9.0,2.0,40.9,35.4,35.5
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,10,10.0,2.0,40.4,36.1,35.6
LYDIT1-4-1000strokes_E1_RE_SEC-10_local,11,11.0,2.0,40.0,37.6,38.1
