section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,1,1.0,2.0,59.8,49.2,63.6
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,2,2.0,2.0,48.5,37.6,37.5
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,3,3.0,2.0,44.8,37.6,38.0
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,4,4.0,2.0,43.0,36.0,36.0
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,5,5.0,2.0,41.2,34.8,34.5
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,6,6.0,2.0,40.2,35.4,35.7
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,7,7.0,2.0,39.6,35.8,35.5
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,8,8.0,2.0,39.1,35.7,35.7
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,9,9.0,2.0,38.7,35.7,36.1
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,10,10.0,2.0,38.4,37.4,36.9
LYDIT1-4-1000strokes_E1_RE_SEC-07_local,11,11.0,2.0,38.5,39.6,40.4
