section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,1,1.0,2.0,126.4,75.6,71.1
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,2,2.0,2.0,73.9,33.2,33.6
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,3,3.0,2.0,58.6,32.0,32.2
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,4,4.0,2.0,50.8,31.1,31.4
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,5,5.0,2.0,46.4,30.2,29.7
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,6,6.0,2.0,43.5,30.3,30.4
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,7,7.0,2.0,41.5,30.4,30.8
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,8,8.0,2.0,40.0,30.3,30.7
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,9,9.0,2.0,38.9,29.5,29.2
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,10,10.0,2.0,37.8,29.7,28.7
LYDIT1-4-1000strokes_E1_RE_SEC-01_local,11,11.0,2.0,37.2,33.6,33.9
