section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,64.1,63.5,75.8
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,62.2,60.5,60.2
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,61.6,60.2,60.2
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.2,59.6,59.6
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,60.8,58.5,57.6
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,60.3,59.9,60.0
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.6,62.5,64.5
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.8,52.1,53.8
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,58.7,37.6,37.3
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,56.2,33.8,34.1
LYDIT3-3-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,54.2,28.9,30.6
