section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,57.8,47.6,61.7
FLT8-5-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,46.5,36.4,36.7
FLT8-5-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,43.0,36.6,36.3
FLT8-5-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,41.5,36.8,36.9
FLT8-5-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,40.5,35.2,35.1
FLT8-5-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,39.3,34.8,35.5
FLT8-5-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,38.9,36.3,35.9
FLT8-5-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,38.6,35.8,35.6
FLT8-5-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,38.2,35.1,35.3
FLT8-5-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,37.9,34.9,34.7
