section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-before_E1_RE_SEC-01_local,1,1.0,2.0,62.6,60.8,74.5
FLT4-12-before_E1_RE_SEC-01_local,2,2.0,2.0,59.5,56.8,57.2
FLT4-12-before_E1_RE_SEC-01_local,3,3.0,2.0,58.7,57.1,56.9
FLT4-12-before_E1_RE_SEC-01_local,4,4.0,2.0,58.3,57.3,57.2
FLT4-12-before_E1_RE_SEC-01_local,5,5.0,2.0,58.2,57.1,57.1
FLT4-12-before_E1_RE_SEC-01_local,6,6.0,2.0,57.9,57.0,57.1
FLT4-12-before_E1_RE_SEC-01_local,7,7.0,2.0,57.8,56.9,56.9
FLT4-12-before_E1_RE_SEC-01_local,8,8.0,2.0,57.7,56.2,56.2
FLT4-12-before_E1_RE_SEC-01_local,9,9.0,2.0,57.5,56.4,56.7
FLT4-12-before_E1_RE_SEC-01_local,10,10.0,2.0,57.4,57.2,58.0
FLT4-12-before_E1_RE_SEC-01_local,11,11.0,2.0,57.4,42.6,50.5
