section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-before_E1_RE_SEC-02_local,1,1.0,2.0,65.4,62.2,76.1
FLT4-12-before_E1_RE_SEC-02_local,2,2.0,2.0,61.1,56.6,56.1
FLT4-12-before_E1_RE_SEC-02_local,3,3.0,2.0,59.4,56.9,56.7
FLT4-12-before_E1_RE_SEC-02_local,4,4.0,2.0,59.0,57.4,57.2
FLT4-12-before_E1_RE_SEC-02_local,5,5.0,2.0,58.6,56.5,56.7
FLT4-12-before_E1_RE_SEC-02_local,6,6.0,2.0,58.1,56.1,56.1
FLT4-12-before_E1_RE_SEC-02_local,7,7.0,2.0,57.9,56.4,56.4
FLT4-12-before_E1_RE_SEC-02_local,8,8.0,2.0,57.7,56.6,56.9
FLT4-12-before_E1_RE_SEC-02_local,9,9.0,2.0,57.6,57.0,56.6
FLT4-12-before_E1_RE_SEC-02_local,10,10.0,2.0,57.5,58.6,59.1
