section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-1000strokes_E1_RE_SEC-10_local,1,1.0,2.0,69.9,66.7,76.9
FLT4-3-1000strokes_E1_RE_SEC-10_local,2,2.0,2.0,65.5,60.9,61.5
FLT4-3-1000strokes_E1_RE_SEC-10_local,3,3.0,2.0,63.8,60.2,59.8
FLT4-3-1000strokes_E1_RE_SEC-10_local,4,4.0,2.0,62.8,59.6,59.6
FLT4-3-1000strokes_E1_RE_SEC-10_local,5,5.0,2.0,62.1,59.6,59.7
FLT4-3-1000strokes_E1_RE_SEC-10_local,6,6.0,2.0,61.7,59.6,59.4
FLT4-3-1000strokes_E1_RE_SEC-10_local,7,7.0,2.0,61.4,60.3,60.4
FLT4-3-1000strokes_E1_RE_SEC-10_local,8,8.0,2.0,61.4,55.5,61.1
FLT4-3-1000strokes_E1_RE_SEC-10_local,9,9.0,2.0,60.1,39.9,37.0
FLT4-3-1000strokes_E1_RE_SEC-10_local,10,10.0,2.0,57.2,30.6,30.5
FLT4-3-1000strokes_E1_RE_SEC-10_local,11,11.0,2.0,54.8,28.5,32.0
