section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,65.3,63.8,75.9
FLT4-3-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,62.9,60.7,60.1
FLT4-3-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.2,60.8,60.3
FLT4-3-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.9,60.6,60.6
FLT4-3-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.6,59.6,59.6
FLT4-3-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.1,59.1,59.0
FLT4-3-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.9,59.8,60.1
FLT4-3-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.8,64.9,64.8
FLT4-3-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,61.8,50.3,54.0
FLT4-3-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,58.9,37.5,33.5
FLT4-3-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,57.4,29.1,40.8
