section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-before_E1_RE_SEC-10_local,1,1.0,2.0,50.7,43.7,55.4
LYDIT1-4-before_E1_RE_SEC-10_local,2,2.0,2.0,43.5,36.8,36.1
LYDIT1-4-before_E1_RE_SEC-10_local,3,3.0,2.0,41.4,38.6,39.6
LYDIT1-4-before_E1_RE_SEC-10_local,4,4.0,2.0,41.0,35.7,35.6
LYDIT1-4-before_E1_RE_SEC-10_local,5,5.0,2.0,39.0,25.5,26.4
LYDIT1-4-before_E1_RE_SEC-10_local,6,6.0,2.0,35.8,19.4,18.7
LYDIT1-4-before_E1_RE_SEC-10_local,7,7.0,2.0,33.4,20.2,19.8
LYDIT1-4-before_E1_RE_SEC-10_local,8,8.0,2.0,31.8,19.2,19.6
LYDIT1-4-before_E1_RE_SEC-10_local,9,9.0,2.0,30.2,18.0,17.6
LYDIT1-4-before_E1_RE_SEC-10_local,10,10.0,2.0,29.0,19.1,19.5
LYDIT1-4-before_E1_RE_SEC-10_local,11,11.0,2.0,28.1,20.8,20.3
