section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-9-50strokes_E1_RE_SEC-09_local,1,1.0,2.0,87.1,73.3,77.0
LYDIT4-9-50strokes_E1_RE_SEC-09_local,2,2.0,2.0,72.0,59.8,59.7
LYDIT4-9-50strokes_E1_RE_SEC-09_local,3,3.0,2.0,67.6,59.8,59.7
LYDIT4-9-50strokes_E1_RE_SEC-09_local,4,4.0,2.0,65.5,59.7,59.7
LYDIT4-9-50strokes_E1_RE_SEC-09_local,5,5.0,2.0,64.3,59.7,59.4
LYDIT4-9-50strokes_E1_RE_SEC-09_local,6,6.0,2.0,63.5,59.4,59.4
LYDIT4-9-50strokes_E1_RE_SEC-09_local,7,7.0,2.0,62.9,59.2,59.4
LYDIT4-9-50strokes_E1_RE_SEC-09_local,8,8.0,2.0,62.4,59.4,59.3
LYDIT4-9-50strokes_E1_RE_SEC-09_local,9,9.0,2.0,62.1,59.8,59.8
LYDIT4-9-50strokes_E1_RE_SEC-09_local,10,10.0,2.0,61.9,59.8,59.8
LYDIT4-9-50strokes_E1_RE_SEC-09_local,11,11.0,2.0,61.7,60.0,60.1
