section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-9-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,87.7,74.1,76.2
LYDIT4-9-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,73.2,60.3,60.4
LYDIT4-9-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,68.3,59.7,59.8
LYDIT4-9-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,66.1,59.5,59.4
LYDIT4-9-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,64.6,59.4,59.7
LYDIT4-9-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,63.8,59.5,59.3
LYDIT4-9-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,63.1,59.3,59.4
LYDIT4-9-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,62.7,59.4,59.4
LYDIT4-9-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,62.3,59.7,59.6
LYDIT4-9-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,62.0,59.9,60.0
LYDIT4-9-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,61.8,60.0,60.3
