section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-before_E1_RE_SEC-10_local,1,1.0,2.0,70.9,63.8,76.1
FLT4-6-before_E1_RE_SEC-10_local,2,2.0,2.0,62.5,54.6,54.4
FLT4-6-before_E1_RE_SEC-10_local,3,3.0,2.0,59.8,53.8,53.7
FLT4-6-before_E1_RE_SEC-10_local,4,4.0,2.0,58.1,52.9,53.1
FLT4-6-before_E1_RE_SEC-10_local,5,5.0,2.0,57.0,52.9,52.8
FLT4-6-before_E1_RE_SEC-10_local,6,6.0,2.0,56.4,53.0,53.0
FLT4-6-before_E1_RE_SEC-10_local,7,7.0,2.0,55.9,52.9,52.8
FLT4-6-before_E1_RE_SEC-10_local,8,8.0,2.0,55.5,53.1,53.4
FLT4-6-before_E1_RE_SEC-10_local,9,9.0,2.0,55.2,52.8,52.5
FLT4-6-before_E1_RE_SEC-10_local,10,10.0,2.0,55.0,52.6,52.7
FLT4-6-before_E1_RE_SEC-10_local,11,11.0,2.0,54.8,53.0,53.3
