section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,70.0,63.4,75.4
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,62.2,47.4,48.6
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,54.7,38.4,38.9
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,50.0,37.7,37.0
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,47.6,38.4,38.8
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,46.0,37.9,37.6
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,44.8,37.7,37.7
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,43.9,37.8,37.7
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,43.2,39.1,39.5
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,42.9,45.0,46.6
LYDIT1-2-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,43.5,45.2,45.5
