section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,74.0,61.3,63.8
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,60.6,47.1,46.7
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,55.4,39.6,36.7
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,49.7,34.5,34.1
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,46.8,46.4,47.5
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,48.5,47.6,49.5
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,46.9,37.7,37.2
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,45.7,38.3,38.5
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,44.9,40.8,39.4
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,44.7,43.8,46.1
LYDIT1-2-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,44.7,40.7,38.0
