section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,1,1.0,2.0,95.4,82.0,80.4
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,2,2.0,2.0,81.3,64.2,63.0
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,3,3.0,2.0,74.4,61.7,61.3
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,4,4.0,2.0,71.1,61.1,61.6
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,5,5.0,2.0,69.0,61.6,61.7
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,6,6.0,2.0,67.9,61.8,61.4
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,7,7.0,2.0,66.9,61.5,61.1
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,8,8.0,2.0,66.3,61.3,61.7
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,9,9.0,2.0,65.6,61.2,61.3
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,10,10.0,2.0,65.2,58.1,61.4
LYDIT4-5-1000strokes_E1_RE_SEC-04_local,11,11.0,2.0,64.2,34.5,37.1
