section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-8-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,56.1,46.6,48.9
FLT8-8-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,45.4,36.1,35.9
FLT8-8-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,42.1,35.8,35.7
FLT8-8-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,40.4,35.7,35.9
FLT8-8-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,39.5,35.6,35.5
FLT8-8-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,38.8,35.7,36.1
FLT8-8-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,38.4,36.0,35.8
FLT8-8-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,38.1,36.0,36.1
FLT8-8-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,37.8,35.4,35.5
FLT8-8-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,37.5,35.4,35.5
FLT8-8-2000strokes_E1_RE_SEC-08_local,11,11.0,2.0,37.4,36.1,35.9
