section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-8-2000strokes_E1_RE_SEC-01_local,1,1.0,2.0,60.8,48.1,66.0
FLT8-8-2000strokes_E1_RE_SEC-01_local,2,2.0,2.0,47.4,35.5,36.1
FLT8-8-2000strokes_E1_RE_SEC-01_local,3,3.0,2.0,43.5,35.0,35.2
FLT8-8-2000strokes_E1_RE_SEC-01_local,4,4.0,2.0,41.1,35.1,35.3
FLT8-8-2000strokes_E1_RE_SEC-01_local,5,5.0,2.0,40.0,35.8,35.3
FLT8-8-2000strokes_E1_RE_SEC-01_local,6,6.0,2.0,39.3,34.9,35.0
FLT8-8-2000strokes_E1_RE_SEC-01_local,7,7.0,2.0,38.6,35.3,35.3
FLT8-8-2000strokes_E1_RE_SEC-01_local,8,8.0,2.0,38.3,35.6,35.8
FLT8-8-2000strokes_E1_RE_SEC-01_local,9,9.0,2.0,37.9,35.4,35.3
FLT8-8-2000strokes_E1_RE_SEC-01_local,10,10.0,2.0,37.7,35.2,35.7
FLT8-8-2000strokes_E1_RE_SEC-01_local,11,11.0,2.0,37.4,35.3,34.9
