section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-2000strokes_E1_RE_SEC-06_local,1,1.0,2.0,85.1,76.9,71.8
FLT4-6-2000strokes_E1_RE_SEC-06_local,2,2.0,2.0,75.4,62.6,61.7
FLT4-6-2000strokes_E1_RE_SEC-06_local,3,3.0,2.0,70.0,59.1,59.3
FLT4-6-2000strokes_E1_RE_SEC-06_local,4,4.0,2.0,67.2,58.5,58.4
FLT4-6-2000strokes_E1_RE_SEC-06_local,5,5.0,2.0,65.3,58.0,58.1
FLT4-6-2000strokes_E1_RE_SEC-06_local,6,6.0,2.0,64.1,57.7,58.2
FLT4-6-2000strokes_E1_RE_SEC-06_local,7,7.0,2.0,63.1,57.9,57.9
FLT4-6-2000strokes_E1_RE_SEC-06_local,8,8.0,2.0,62.5,58.2,58.1
FLT4-6-2000strokes_E1_RE_SEC-06_local,9,9.0,2.0,62.0,58.1,58.0
FLT4-6-2000strokes_E1_RE_SEC-06_local,10,10.0,2.0,61.6,59.2,59.0
FLT4-6-2000strokes_E1_RE_SEC-06_local,11,11.0,2.0,61.5,48.1,56.5
