section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,93.0,76.8,76.3
FLT4-6-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,74.9,59.2,59.0
FLT4-6-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,69.5,59.1,59.0
FLT4-6-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,66.8,58.3,58.6
FLT4-6-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,64.9,58.0,58.2
FLT4-6-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,63.8,57.9,58.2
FLT4-6-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,62.9,58.1,57.9
FLT4-6-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,62.3,58.3,58.3
FLT4-6-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,61.8,57.8,58.3
FLT4-6-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,61.4,59.2,59.0
FLT4-6-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,61.3,51.3,57.5
