section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,59.2,48.1,64.6
FLT4-2-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,47.8,37.6,37.3
FLT4-2-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,44.6,37.1,36.5
FLT4-2-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,42.3,37.5,37.9
FLT4-2-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,41.7,38.3,38.3
FLT4-2-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,40.9,37.2,37.2
FLT4-2-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,40.4,37.6,37.3
FLT4-2-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,40.1,37.5,37.3
FLT4-2-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,39.7,37.7,38.1
FLT4-2-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,39.6,40.3,40.2
FLT4-2-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,39.8,43.5,43.8
