section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-before_E1_RE_SEC-09_local,1,1.0,2.0,64.4,62.0,76.9
FLT4-14-before_E1_RE_SEC-09_local,2,2.0,2.0,61.1,57.9,57.2
FLT4-14-before_E1_RE_SEC-09_local,3,3.0,2.0,60.0,57.3,57.4
FLT4-14-before_E1_RE_SEC-09_local,4,4.0,2.0,59.2,57.1,57.3
FLT4-14-before_E1_RE_SEC-09_local,5,5.0,2.0,58.9,57.5,57.6
FLT4-14-before_E1_RE_SEC-09_local,6,6.0,2.0,58.6,57.3,57.4
FLT4-14-before_E1_RE_SEC-09_local,7,7.0,2.0,58.4,57.4,57.7
FLT4-14-before_E1_RE_SEC-09_local,8,8.0,2.0,58.3,57.6,57.3
FLT4-14-before_E1_RE_SEC-09_local,9,9.0,2.0,58.2,57.6,57.6
FLT4-14-before_E1_RE_SEC-09_local,10,10.0,2.0,58.2,57.5,57.8
FLT4-14-before_E1_RE_SEC-09_local,11,11.0,2.0,58.1,57.5,57.4
