section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-before_E1_RE_SEC-03_local,1,1.0,2.0,68.3,64.6,72.8
FLT4-14-before_E1_RE_SEC-03_local,2,2.0,2.0,63.5,58.1,58.2
FLT4-14-before_E1_RE_SEC-03_local,3,3.0,2.0,61.4,57.6,57.4
FLT4-14-before_E1_RE_SEC-03_local,4,4.0,2.0,60.5,57.8,57.6
FLT4-14-before_E1_RE_SEC-03_local,5,5.0,2.0,59.9,58.1,57.9
FLT4-14-before_E1_RE_SEC-03_local,6,6.0,2.0,59.7,57.2,58.5
FLT4-14-before_E1_RE_SEC-03_local,7,7.0,2.0,59.2,56.5,56.5
FLT4-14-before_E1_RE_SEC-03_local,8,8.0,2.0,58.9,56.9,56.8
FLT4-14-before_E1_RE_SEC-03_local,9,9.0,2.0,58.7,56.8,57.1
FLT4-14-before_E1_RE_SEC-03_local,10,10.0,2.0,58.5,56.8,56.8
FLT4-14-before_E1_RE_SEC-03_local,11,11.0,2.0,58.3,58.3,57.9
