section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-14-before_E1_RE_SEC-06_local,1,1.0,2.0,68.2,63.5,71.7
FLT4-14-before_E1_RE_SEC-06_local,2,2.0,2.0,63.1,58.3,58.0
FLT4-14-before_E1_RE_SEC-06_local,3,3.0,2.0,61.3,57.6,57.7
FLT4-14-before_E1_RE_SEC-06_local,4,4.0,2.0,60.4,57.1,57.1
FLT4-14-before_E1_RE_SEC-06_local,5,5.0,2.0,59.6,57.1,57.4
FLT4-14-before_E1_RE_SEC-06_local,6,6.0,2.0,59.3,57.2,57.1
FLT4-14-before_E1_RE_SEC-06_local,7,7.0,2.0,58.9,56.9,56.9
FLT4-14-before_E1_RE_SEC-06_local,8,8.0,2.0,58.7,57.2,57.1
FLT4-14-before_E1_RE_SEC-06_local,9,9.0,2.0,58.5,56.8,57.0
FLT4-14-before_E1_RE_SEC-06_local,10,10.0,2.0,58.3,56.5,56.2
