section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-1-50strokes_E1_RE_SEC-03_local,1,1.0,2.0,70.4,66.2,73.2
LYDIT4-1-50strokes_E1_RE_SEC-03_local,2,2.0,2.0,65.5,60.3,60.1
LYDIT4-1-50strokes_E1_RE_SEC-03_local,3,3.0,2.0,63.6,59.6,59.5
LYDIT4-1-50strokes_E1_RE_SEC-03_local,4,4.0,2.0,62.5,59.7,60.0
LYDIT4-1-50strokes_E1_RE_SEC-03_local,5,5.0,2.0,62.0,60.0,59.6
LYDIT4-1-50strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.7,59.3,59.8
LYDIT4-1-50strokes_E1_RE_SEC-03_local,7,7.0,2.0,61.3,59.6,59.2
LYDIT4-1-50strokes_E1_RE_SEC-03_local,8,8.0,2.0,61.2,62.8,61.6
LYDIT4-1-50strokes_E1_RE_SEC-03_local,9,9.0,2.0,61.6,59.4,59.3
LYDIT4-1-50strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.8,56.3,59.4
LYDIT4-1-50strokes_E1_RE_SEC-03_local,11,11.0,2.0,60.6,44.4,49.4
