section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-1-50strokes_E1_RE_SEC-04_local,1,1.0,2.0,69.6,65.4,74.4
LYDIT4-1-50strokes_E1_RE_SEC-04_local,2,2.0,2.0,64.9,60.1,60.3
LYDIT4-1-50strokes_E1_RE_SEC-04_local,3,3.0,2.0,63.2,59.7,59.5
LYDIT4-1-50strokes_E1_RE_SEC-04_local,4,4.0,2.0,62.2,59.5,59.6
LYDIT4-1-50strokes_E1_RE_SEC-04_local,5,5.0,2.0,61.7,59.4,59.4
LYDIT4-1-50strokes_E1_RE_SEC-04_local,6,6.0,2.0,61.3,59.5,59.6
LYDIT4-1-50strokes_E1_RE_SEC-04_local,7,7.0,2.0,61.1,59.8,59.7
LYDIT4-1-50strokes_E1_RE_SEC-04_local,8,8.0,2.0,60.9,59.4,59.7
LYDIT4-1-50strokes_E1_RE_SEC-04_local,9,9.0,2.0,60.7,59.7,59.7
LYDIT4-1-50strokes_E1_RE_SEC-04_local,10,10.0,2.0,60.7,62.6,61.4
LYDIT4-1-50strokes_E1_RE_SEC-04_local,11,11.0,2.0,61.0,47.6,54.8
