section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,1,1.0,2.0,65.6,63.9,73.6
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,2,2.0,2.0,63.2,60.3,59.6
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,3,3.0,2.0,62.0,59.7,59.9
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,4,4.0,2.0,61.4,59.9,59.8
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,5,5.0,2.0,61.1,59.9,60.0
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,6,6.0,2.0,60.9,59.5,59.3
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,7,7.0,2.0,60.7,59.7,59.6
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,8,8.0,2.0,60.6,59.6,59.6
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,9,9.0,2.0,60.4,59.2,59.0
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,10,10.0,2.0,60.3,62.0,60.7
LYDIT4-11-2000strokes_E1_RE_SEC-02_local,11,11.0,2.0,60.7,50.1,58.2
