section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-9-2000strokes_E1_RE_SEC-01_local,1,1.0,2.0,72.4,52.9,54.1
FLT8-9-2000strokes_E1_RE_SEC-01_local,2,2.0,2.0,52.1,33.5,33.7
FLT8-9-2000strokes_E1_RE_SEC-01_local,3,3.0,2.0,45.9,34.3,33.9
FLT8-9-2000strokes_E1_RE_SEC-01_local,4,4.0,2.0,42.9,33.8,33.6
FLT8-9-2000strokes_E1_RE_SEC-01_local,5,5.0,2.0,40.9,33.7,33.8
FLT8-9-2000strokes_E1_RE_SEC-01_local,6,6.0,2.0,39.8,34.2,34.0
FLT8-9-2000strokes_E1_RE_SEC-01_local,7,7.0,2.0,39.0,34.7,34.3
FLT8-9-2000strokes_E1_RE_SEC-01_local,8,8.0,2.0,38.5,34.3,34.4
FLT8-9-2000strokes_E1_RE_SEC-01_local,9,9.0,2.0,37.9,34.2,33.7
FLT8-9-2000strokes_E1_RE_SEC-01_local,10,10.0,2.0,37.6,34.4,34.6
FLT8-9-2000strokes_E1_RE_SEC-01_local,11,11.0,2.0,37.3,34.4,34.3
