section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-9-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,49.7,43.5,53.3
FLT8-9-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,42.7,35.6,35.0
FLT8-9-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,40.0,35.4,35.5
FLT8-9-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,39.0,35.8,36.1
FLT8-9-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,38.3,35.3,35.5
FLT8-9-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,37.7,36.1,35.8
FLT8-9-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,37.7,35.8,36.2
FLT8-9-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,37.2,35.2,35.2
FLT8-9-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,37.1,36.7,36.0
FLT8-9-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,37.1,35.5,36.0
