section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-50strokes_E1_RE_SEC-02_local,1,1.0,2.0,73.1,66.5,69.4
FLT4-6-50strokes_E1_RE_SEC-02_local,2,2.0,2.0,65.3,58.1,57.9
FLT4-6-50strokes_E1_RE_SEC-02_local,3,3.0,2.0,63.0,59.2,58.7
FLT4-6-50strokes_E1_RE_SEC-02_local,4,4.0,2.0,62.2,59.2,59.2
FLT4-6-50strokes_E1_RE_SEC-02_local,5,5.0,2.0,61.5,58.2,57.9
FLT4-6-50strokes_E1_RE_SEC-02_local,6,6.0,2.0,60.9,57.8,58.2
FLT4-6-50strokes_E1_RE_SEC-02_local,7,7.0,2.0,60.4,58.1,58.4
FLT4-6-50strokes_E1_RE_SEC-02_local,8,8.0,2.0,60.2,58.1,58.0
FLT4-6-50strokes_E1_RE_SEC-02_local,9,9.0,2.0,59.9,57.7,57.3
FLT4-6-50strokes_E1_RE_SEC-02_local,10,10.0,2.0,59.7,58.4,59.0
