section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-50strokes_E1_RE_SEC-09_local,1,1.0,2.0,64.9,64.1,75.5
FLT4-6-50strokes_E1_RE_SEC-09_local,2,2.0,2.0,61.9,58.9,58.8
FLT4-6-50strokes_E1_RE_SEC-09_local,3,3.0,2.0,60.8,58.9,59.0
FLT4-6-50strokes_E1_RE_SEC-09_local,4,4.0,2.0,60.4,58.7,58.7
FLT4-6-50strokes_E1_RE_SEC-09_local,5,5.0,2.0,59.9,58.2,58.0
FLT4-6-50strokes_E1_RE_SEC-09_local,6,6.0,2.0,59.6,58.7,58.5
FLT4-6-50strokes_E1_RE_SEC-09_local,7,7.0,2.0,59.6,59.1,59.3
FLT4-6-50strokes_E1_RE_SEC-09_local,8,8.0,2.0,59.5,57.9,57.8
FLT4-6-50strokes_E1_RE_SEC-09_local,9,9.0,2.0,59.2,58.7,58.0
FLT4-6-50strokes_E1_RE_SEC-09_local,10,10.0,2.0,59.3,59.1,59.4
