section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-8-before_E1_RE_SEC-10_local,1,1.0,2.0,71.5,66.3,72.7
FLT4-8-before_E1_RE_SEC-10_local,2,2.0,2.0,65.4,57.4,57.5
FLT4-8-before_E1_RE_SEC-10_local,3,3.0,2.0,61.8,59.2,59.2
FLT4-8-before_E1_RE_SEC-10_local,4,4.0,2.0,62.3,61.2,59.3
FLT4-8-before_E1_RE_SEC-10_local,5,5.0,2.0,61.6,58.7,59.0
FLT4-8-before_E1_RE_SEC-10_local,6,6.0,2.0,61.1,58.6,58.7
FLT4-8-before_E1_RE_SEC-10_local,7,7.0,2.0,60.7,57.8,58.5
FLT4-8-before_E1_RE_SEC-10_local,8,8.0,2.0,60.2,58.9,58.0
FLT4-8-before_E1_RE_SEC-10_local,9,9.0,2.0,60.3,60.0,61.2
FLT4-8-before_E1_RE_SEC-10_local,10,10.0,2.0,60.2,58.8,58.5
FLT4-8-before_E1_RE_SEC-10_local,11,11.0,2.0,60.0,59.0,59.1
