section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,1,1.0,2.0,68.1,63.9,74.1
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,2,2.0,2.0,63.1,59.7,58.9
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,3,3.0,2.0,62.4,60.2,61.3
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,4,4.0,2.0,61.7,59.8,59.5
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,5,5.0,2.0,61.4,60.2,60.3
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,6,6.0,2.0,61.2,57.4,58.1
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,7,7.0,2.0,60.2,54.8,56.7
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,8,8.0,2.0,59.6,61.4,62.4
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,9,9.0,2.0,60.5,63.1,60.2
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,10,10.0,2.0,60.3,59.4,59.3
LYDIT4-4-2000strokes_E1_RE_SEC-04_local,11,11.0,2.0,60.3,58.0,60.1
