section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-2-50strokes_E1_RE_SEC-01_local,1,1.0,2.0,95.1,78.0,71.5
LYDIT4-2-50strokes_E1_RE_SEC-01_local,2,2.0,2.0,77.1,60.3,60.4
LYDIT4-2-50strokes_E1_RE_SEC-01_local,3,3.0,2.0,71.4,60.0,60.1
LYDIT4-2-50strokes_E1_RE_SEC-01_local,4,4.0,2.0,68.4,59.7,59.8
LYDIT4-2-50strokes_E1_RE_SEC-01_local,5,5.0,2.0,66.6,60.1,60.1
LYDIT4-2-50strokes_E1_RE_SEC-01_local,6,6.0,2.0,65.6,60.0,60.0
LYDIT4-2-50strokes_E1_RE_SEC-01_local,7,7.0,2.0,64.7,59.7,60.1
LYDIT4-2-50strokes_E1_RE_SEC-01_local,8,8.0,2.0,64.1,60.2,60.0
LYDIT4-2-50strokes_E1_RE_SEC-01_local,9,9.0,2.0,63.7,60.5,60.3
LYDIT4-2-50strokes_E1_RE_SEC-01_local,10,10.0,2.0,63.4,60.2,60.0
LYDIT4-2-50strokes_E1_RE_SEC-01_local,11,11.0,2.0,63.0,59.9,60.3
