section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-2000strokes_E1_RE_SEC-09_local,1,1.0,2.0,68.4,63.7,72.5
FLT4-12-2000strokes_E1_RE_SEC-09_local,2,2.0,2.0,62.8,57.7,57.4
FLT4-12-2000strokes_E1_RE_SEC-09_local,3,3.0,2.0,60.9,57.5,57.6
FLT4-12-2000strokes_E1_RE_SEC-09_local,4,4.0,2.0,60.0,58.0,58.2
FLT4-12-2000strokes_E1_RE_SEC-09_local,5,5.0,2.0,59.7,58.1,58.1
FLT4-12-2000strokes_E1_RE_SEC-09_local,6,6.0,2.0,59.3,57.6,57.7
FLT4-12-2000strokes_E1_RE_SEC-09_local,7,7.0,2.0,59.1,57.5,57.4
FLT4-12-2000strokes_E1_RE_SEC-09_local,8,8.0,2.0,58.9,57.0,57.3
FLT4-12-2000strokes_E1_RE_SEC-09_local,9,9.0,2.0,58.6,57.1,56.9
FLT4-12-2000strokes_E1_RE_SEC-09_local,10,10.0,2.0,58.5,59.0,59.2
FLT4-12-2000strokes_E1_RE_SEC-09_local,11,11.0,2.0,58.7,34.8,43.8
