section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-12-2000strokes_E1_RE_SEC-07_local,1,1.0,2.0,60.2,60.1,74.2
FLT4-12-2000strokes_E1_RE_SEC-07_local,2,2.0,2.0,58.5,57.0,57.1
FLT4-12-2000strokes_E1_RE_SEC-07_local,3,3.0,2.0,58.0,57.4,57.6
FLT4-12-2000strokes_E1_RE_SEC-07_local,4,4.0,2.0,58.0,57.4,57.3
FLT4-12-2000strokes_E1_RE_SEC-07_local,5,5.0,2.0,57.8,57.1,57.2
FLT4-12-2000strokes_E1_RE_SEC-07_local,6,6.0,2.0,57.7,57.5,57.6
FLT4-12-2000strokes_E1_RE_SEC-07_local,7,7.0,2.0,57.7,56.8,56.6
FLT4-12-2000strokes_E1_RE_SEC-07_local,8,8.0,2.0,57.5,56.2,55.7
FLT4-12-2000strokes_E1_RE_SEC-07_local,9,9.0,2.0,57.4,57.4,57.8
FLT4-12-2000strokes_E1_RE_SEC-07_local,10,10.0,2.0,57.4,57.8,57.8
FLT4-12-2000strokes_E1_RE_SEC-07_local,11,11.0,2.0,57.4,41.0,52.9
