section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-4-before_E1_RE_SEC-07_local,1,1.0,2.0,66.0,63.1,76.4
FLT4-4-before_E1_RE_SEC-07_local,2,2.0,2.0,62.5,59.2,59.8
FLT4-4-before_E1_RE_SEC-07_local,3,3.0,2.0,61.4,58.7,58.4
FLT4-4-before_E1_RE_SEC-07_local,4,4.0,2.0,60.6,58.6,58.7
FLT4-4-before_E1_RE_SEC-07_local,5,5.0,2.0,60.3,58.5,58.6
FLT4-4-before_E1_RE_SEC-07_local,6,6.0,2.0,59.9,58.4,58.5
FLT4-4-before_E1_RE_SEC-07_local,7,7.0,2.0,59.7,58.9,58.6
FLT4-4-before_E1_RE_SEC-07_local,8,8.0,2.0,59.7,58.8,59.2
FLT4-4-before_E1_RE_SEC-07_local,9,9.0,2.0,59.5,58.7,58.4
FLT4-4-before_E1_RE_SEC-07_local,10,10.0,2.0,59.5,58.8,58.6
